Image num;label
"[[[0.18039216 0.27843137 0.38039216]
  [0.18039216 0.27843137 0.38039216]
  [0.16862745 0.26666667 0.37254902]
  ...
  [0.02745098 0.0627451  0.11372549]
  [0.02745098 0.0627451  0.11372549]
  [0.02745098 0.0627451  0.11372549]]

 [[0.18039216 0.27843137 0.38039216]
  [0.18039216 0.27843137 0.38039216]
  [0.16862745 0.26666667 0.37254902]
  ...
  [0.02745098 0.0627451  0.11372549]
  [0.02745098 0.0627451  0.11372549]
  [0.02745098 0.0627451  0.11372549]]

 [[0.16862745 0.26666667 0.36862745]
  [0.16862745 0.26666667 0.36862745]
  [0.15686275 0.25490196 0.36078431]
  ...
  [0.02745098 0.0627451  0.11372549]
  [0.02745098 0.0627451  0.11372549]
  [0.02745098 0.0627451  0.11372549]]

 ...

 [[0.36078431 0.5372549  0.70980392]
  [0.36078431 0.5372549  0.70980392]
  [0.34901961 0.5254902  0.69803922]
  ...
  [0.01960784 0.03921569 0.04313725]
  [0.01960784 0.03921569 0.04313725]
  [0.01960784 0.03921569 0.04313725]]

 [[0.34117647 0.51764706 0.69019608]
  [0.34117647 0.51764706 0.69019608]
  [0.33333333 0.50980392 0.68235294]
  ...
  [0.01960784 0.03921569 0.04313725]
  [0.01960784 0.03921569 0.04313725]
  [0.01960784 0.03921569 0.04313725]]

 [[0.34117647 0.51764706 0.69019608]
  [0.34117647 0.51764706 0.69019608]
  [0.33333333 0.50980392 0.68235294]
  ...
  [0.01960784 0.03921569 0.04313725]
  [0.01960784 0.03921569 0.04313725]
  [0.01960784 0.03921569 0.04313725]]]";1
"[[[0.98823529 0.96862745 0.95686275]
  [0.98823529 0.96862745 0.95686275]
  [0.98823529 0.96862745 0.95294118]
  ...
  [0.96078431 0.96862745 0.96862745]
  [0.96078431 0.96862745 0.96862745]
  [0.96078431 0.96862745 0.96862745]]

 [[0.98823529 0.96862745 0.95686275]
  [0.98823529 0.96862745 0.95686275]
  [0.98823529 0.96862745 0.95294118]
  ...
  [0.96078431 0.96862745 0.96862745]
  [0.96078431 0.96862745 0.96862745]
  [0.96078431 0.96862745 0.96862745]]

 [[0.98431373 0.96470588 0.95294118]
  [0.98431373 0.96470588 0.95294118]
  [0.98431373 0.96470588 0.95294118]
  ...
  [0.96078431 0.96862745 0.96862745]
  [0.96078431 0.96862745 0.96862745]
  [0.96078431 0.96862745 0.96862745]]

 ...

 [[0.90588235 0.88235294 0.80784314]
  [0.90588235 0.88235294 0.80784314]
  [0.91372549 0.89019608 0.81568627]
  ...
  [0.97254902 0.98039216 0.98431373]
  [0.97254902 0.98039216 0.98823529]
  [0.97254902 0.98039216 0.98823529]]

 [[0.89019608 0.86666667 0.79215686]
  [0.89019608 0.86666667 0.79215686]
  [0.90196078 0.87843137 0.80392157]
  ...
  [0.96862745 0.97647059 0.98039216]
  [0.97254902 0.98039216 0.98431373]
  [0.97254902 0.98039216 0.98431373]]

 [[0.89019608 0.86666667 0.79215686]
  [0.89019608 0.86666667 0.79215686]
  [0.90196078 0.87843137 0.80392157]
  ...
  [0.96862745 0.97647059 0.98039216]
  [0.97254902 0.98039216 0.98431373]
  [0.97254902 0.98039216 0.98431373]]]";0
"[[[0.85490196 0.83529412 0.83921569]
  [0.85490196 0.83529412 0.83921569]
  [0.85882353 0.83921569 0.84313725]
  ...
  [0.12156863 0.21176471 0.31372549]
  [0.11372549 0.20392157 0.30588235]
  [0.11372549 0.20392157 0.30588235]]

 [[0.85490196 0.83529412 0.83921569]
  [0.85490196 0.83529412 0.83921569]
  [0.85882353 0.83921569 0.84313725]
  ...
  [0.12156863 0.21176471 0.31372549]
  [0.11372549 0.20392157 0.30588235]
  [0.11372549 0.20392157 0.30588235]]

 [[0.8627451  0.84313725 0.84705882]
  [0.8627451  0.84313725 0.84705882]
  [0.8627451  0.84705882 0.84705882]
  ...
  [0.12941176 0.21960784 0.3254902 ]
  [0.1254902  0.21568627 0.31764706]
  [0.1254902  0.21568627 0.31764706]]

 ...

 [[0.1372549  0.18823529 0.2627451 ]
  [0.1372549  0.18823529 0.2627451 ]
  [0.14509804 0.2        0.2745098 ]
  ...
  [0.10588235 0.14117647 0.17647059]
  [0.10196078 0.1372549  0.17254902]
  [0.10196078 0.1372549  0.17254902]]

 [[0.14117647 0.19607843 0.27058824]
  [0.14117647 0.19607843 0.27058824]
  [0.15294118 0.20784314 0.28235294]
  ...
  [0.11764706 0.15294118 0.18823529]
  [0.12156863 0.15686275 0.19215686]
  [0.12156863 0.15686275 0.19215686]]

 [[0.14117647 0.19607843 0.27058824]
  [0.14117647 0.19607843 0.27058824]
  [0.15294118 0.20784314 0.28235294]
  ...
  [0.11764706 0.15294118 0.18823529]
  [0.12156863 0.15686275 0.19215686]
  [0.12156863 0.15686275 0.19215686]]]";1
"[[[0.95686275 0.97647059 0.91764706]
  [0.95686275 0.97647059 0.91764706]
  [0.91372549 0.93333333 0.87843137]
  ...
  [0.90588235 0.92156863 0.82745098]
  [0.88627451 0.90196078 0.80392157]
  [0.88627451 0.90196078 0.80392157]]

 [[0.95686275 0.97647059 0.91764706]
  [0.95686275 0.97647059 0.91764706]
  [0.91372549 0.93333333 0.87843137]
  ...
  [0.90588235 0.92156863 0.82745098]
  [0.88627451 0.90196078 0.80392157]
  [0.88627451 0.90196078 0.80392157]]

 [[0.94509804 0.96862745 0.90980392]
  [0.94509804 0.96862745 0.90980392]
  [0.89019608 0.91372549 0.85882353]
  ...
  [0.90196078 0.91372549 0.81960784]
  [0.88235294 0.89411765 0.79607843]
  [0.88235294 0.89411765 0.79607843]]

 ...

 [[0.98823529 1.         0.97254902]
  [0.98823529 1.         0.97254902]
  [0.98823529 1.         0.97254902]
  ...
  [0.98039216 0.98823529 0.96470588]
  [0.98039216 0.99215686 0.96862745]
  [0.98039216 0.99215686 0.96862745]]

 [[0.99215686 1.         0.97647059]
  [0.99215686 1.         0.97647059]
  [0.99215686 1.         0.97647059]
  ...
  [0.98039216 0.98823529 0.96470588]
  [0.98039216 0.98823529 0.96470588]
  [0.98039216 0.98823529 0.96470588]]

 [[0.99215686 1.         0.97647059]
  [0.99215686 1.         0.97647059]
  [0.99215686 1.         0.97647059]
  ...
  [0.98039216 0.98823529 0.96470588]
  [0.98039216 0.98823529 0.96470588]
  [0.98039216 0.98823529 0.96470588]]]";1
"[[[0.49019608 0.63529412 0.76862745]
  [0.49019608 0.63529412 0.76862745]
  [0.49411765 0.63921569 0.77254902]
  ...
  [0.12156863 0.23529412 0.25490196]
  [0.12156863 0.23529412 0.25490196]
  [0.12156863 0.23529412 0.25490196]]

 [[0.49019608 0.63529412 0.76862745]
  [0.49019608 0.63529412 0.76862745]
  [0.49411765 0.63921569 0.77254902]
  ...
  [0.12156863 0.23529412 0.25490196]
  [0.12156863 0.23529412 0.25490196]
  [0.12156863 0.23529412 0.25490196]]

 [[0.47843137 0.62352941 0.75686275]
  [0.47843137 0.62352941 0.75686275]
  [0.48235294 0.62745098 0.75686275]
  ...
  [0.14117647 0.25490196 0.2745098 ]
  [0.14117647 0.25490196 0.2745098 ]
  [0.14117647 0.25490196 0.2745098 ]]

 ...

 [[0.23921569 0.3254902  0.39607843]
  [0.23921569 0.3254902  0.39607843]
  [0.23921569 0.32941176 0.39607843]
  ...
  [0.49803922 0.61176471 0.71764706]
  [0.49803922 0.61176471 0.71764706]
  [0.49803922 0.61176471 0.71764706]]

 [[0.24313725 0.32941176 0.4       ]
  [0.24313725 0.32941176 0.4       ]
  [0.24313725 0.32941176 0.4       ]
  ...
  [0.49019608 0.60392157 0.70980392]
  [0.49019608 0.60392157 0.70980392]
  [0.49019608 0.60392157 0.70980392]]

 [[0.24313725 0.32941176 0.4       ]
  [0.24313725 0.32941176 0.4       ]
  [0.24313725 0.32941176 0.4       ]
  ...
  [0.49019608 0.60392157 0.70980392]
  [0.49019608 0.60392157 0.70980392]
  [0.49019608 0.60392157 0.70980392]]]";1
"[[[0.84705882 0.90588235 0.96862745]
  [0.84705882 0.90588235 0.96862745]
  [0.84705882 0.90588235 0.96862745]
  ...
  [0.09019608 0.16078431 0.25098039]
  [0.09019608 0.16078431 0.25098039]
  [0.09019608 0.16078431 0.25098039]]

 [[0.84705882 0.90588235 0.96862745]
  [0.84705882 0.90588235 0.96862745]
  [0.84705882 0.90588235 0.96862745]
  ...
  [0.09019608 0.16078431 0.25098039]
  [0.09019608 0.16078431 0.25098039]
  [0.09019608 0.16078431 0.25098039]]

 [[0.84705882 0.90588235 0.96862745]
  [0.84705882 0.90588235 0.96862745]
  [0.84705882 0.90588235 0.96862745]
  ...
  [0.09411765 0.16470588 0.25882353]
  [0.09803922 0.16862745 0.25882353]
  [0.09803922 0.16862745 0.25882353]]

 ...

 [[0.85490196 0.92156863 0.96862745]
  [0.85490196 0.92156863 0.96862745]
  [0.85882353 0.92156863 0.96862745]
  ...
  [0.14509804 0.18823529 0.28235294]
  [0.14117647 0.18431373 0.27843137]
  [0.14117647 0.18431373 0.27843137]]

 [[0.85882353 0.92156863 0.96862745]
  [0.85882353 0.92156863 0.96862745]
  [0.8627451  0.92156863 0.97254902]
  ...
  [0.14509804 0.18431373 0.27843137]
  [0.14117647 0.18039216 0.2745098 ]
  [0.14117647 0.18039216 0.2745098 ]]

 [[0.85882353 0.92156863 0.96862745]
  [0.85882353 0.92156863 0.96862745]
  [0.8627451  0.92156863 0.97254902]
  ...
  [0.14509804 0.18431373 0.27843137]
  [0.14117647 0.18039216 0.2745098 ]
  [0.14117647 0.18039216 0.2745098 ]]]";0
"[[[0.56078431 0.62745098 0.67843137]
  [0.56078431 0.62745098 0.67843137]
  [0.57254902 0.63921569 0.69019608]
  ...
  [0.9254902  0.83529412 0.89411765]
  [0.9254902  0.83529412 0.89411765]
  [0.9254902  0.83529412 0.89411765]]

 [[0.56078431 0.62745098 0.67843137]
  [0.56078431 0.62745098 0.67843137]
  [0.57254902 0.63921569 0.69019608]
  ...
  [0.9254902  0.83529412 0.89411765]
  [0.9254902  0.83529412 0.89411765]
  [0.9254902  0.83529412 0.89411765]]

 [[0.56470588 0.63137255 0.68235294]
  [0.56470588 0.63137255 0.68235294]
  [0.57647059 0.64313725 0.69411765]
  ...
  [0.9254902  0.83921569 0.89803922]
  [0.9254902  0.83529412 0.89411765]
  [0.9254902  0.83529412 0.89411765]]

 ...

 [[0.42352941 0.54509804 0.64313725]
  [0.42352941 0.54509804 0.64313725]
  [0.4        0.51764706 0.61568627]
  ...
  [0.31764706 0.4745098  0.60392157]
  [0.30980392 0.47058824 0.6       ]
  [0.30980392 0.47058824 0.6       ]]

 [[0.41960784 0.5372549  0.63529412]
  [0.41960784 0.5372549  0.63529412]
  [0.4        0.51764706 0.61568627]
  ...
  [0.3372549  0.49411765 0.62352941]
  [0.32941176 0.49019608 0.61960784]
  [0.32941176 0.49019608 0.61960784]]

 [[0.41960784 0.5372549  0.63529412]
  [0.41960784 0.5372549  0.63529412]
  [0.4        0.51764706 0.61568627]
  ...
  [0.3372549  0.49411765 0.62352941]
  [0.32941176 0.49019608 0.61960784]
  [0.32941176 0.49019608 0.61960784]]]";1
"[[[0.62745098 0.63921569 0.57647059]
  [0.62745098 0.63921569 0.57647059]
  [0.61568627 0.62745098 0.56470588]
  ...
  [0.23921569 0.69411765 0.56470588]
  [0.23137255 0.70196078 0.56862745]
  [0.23137255 0.70196078 0.56862745]]

 [[0.62745098 0.63921569 0.57647059]
  [0.62745098 0.63921569 0.57647059]
  [0.61568627 0.62745098 0.56470588]
  ...
  [0.23921569 0.69411765 0.56470588]
  [0.23137255 0.70196078 0.56862745]
  [0.23137255 0.70196078 0.56862745]]

 [[0.64313725 0.65098039 0.59215686]
  [0.64313725 0.65098039 0.59215686]
  [0.63137255 0.64313725 0.58039216]
  ...
  [0.24313725 0.69411765 0.56862745]
  [0.23921569 0.70196078 0.56862745]
  [0.23921569 0.70196078 0.56862745]]

 ...

 [[0.23137255 0.2745098  0.49411765]
  [0.23137255 0.2745098  0.49411765]
  [0.23137255 0.2745098  0.49019608]
  ...
  [0.50980392 0.56470588 0.52156863]
  [0.49019608 0.54509804 0.50196078]
  [0.49019608 0.54509804 0.50196078]]

 [[0.23921569 0.28235294 0.50588235]
  [0.23921569 0.28235294 0.50588235]
  [0.23921569 0.28235294 0.50196078]
  ...
  [0.50196078 0.55686275 0.51372549]
  [0.48235294 0.5372549  0.49411765]
  [0.48235294 0.5372549  0.49411765]]

 [[0.23921569 0.28235294 0.50588235]
  [0.23921569 0.28235294 0.50588235]
  [0.23921569 0.28235294 0.50196078]
  ...
  [0.50196078 0.55686275 0.51372549]
  [0.48235294 0.5372549  0.49411765]
  [0.48235294 0.5372549  0.49411765]]]";1
"[[[0.21568627 0.21176471 0.21960784]
  [0.21568627 0.21176471 0.21960784]
  [0.20392157 0.2        0.20784314]
  ...
  [0.97254902 0.98039216 0.98431373]
  [0.97254902 0.98039216 0.98431373]
  [0.97254902 0.98039216 0.98431373]]

 [[0.21568627 0.21176471 0.21960784]
  [0.21568627 0.21176471 0.21960784]
  [0.20392157 0.2        0.20784314]
  ...
  [0.97254902 0.98039216 0.98431373]
  [0.97254902 0.98039216 0.98431373]
  [0.97254902 0.98039216 0.98431373]]

 [[0.2        0.19607843 0.20392157]
  [0.2        0.19607843 0.20392157]
  [0.18823529 0.18431373 0.19215686]
  ...
  [0.97254902 0.98039216 0.98431373]
  [0.96862745 0.97647059 0.98431373]
  [0.96862745 0.97647059 0.98431373]]

 ...

 [[0.08627451 0.17647059 0.32156863]
  [0.08627451 0.17647059 0.32156863]
  [0.12941176 0.22745098 0.37647059]
  ...
  [0.11372549 0.1254902  0.14117647]
  [0.12156863 0.12941176 0.14509804]
  [0.12156863 0.12941176 0.14509804]]

 [[0.08627451 0.17647059 0.3254902 ]
  [0.08627451 0.17647059 0.3254902 ]
  [0.1372549  0.23137255 0.38039216]
  ...
  [0.11764706 0.12941176 0.14509804]
  [0.12156863 0.13333333 0.14901961]
  [0.12156863 0.13333333 0.14901961]]

 [[0.08627451 0.17647059 0.3254902 ]
  [0.08627451 0.17647059 0.3254902 ]
  [0.1372549  0.23137255 0.38039216]
  ...
  [0.11764706 0.12941176 0.14509804]
  [0.12156863 0.13333333 0.14901961]
  [0.12156863 0.13333333 0.14901961]]]";0
"[[[0.21960784 0.18039216 0.18039216]
  [0.21960784 0.18039216 0.18039216]
  [0.21960784 0.18039216 0.18039216]
  ...
  [0.2        0.54509804 0.81960784]
  [0.18823529 0.53333333 0.80784314]
  [0.18823529 0.53333333 0.80784314]]

 [[0.21960784 0.18039216 0.18039216]
  [0.21960784 0.18039216 0.18039216]
  [0.21960784 0.18039216 0.18039216]
  ...
  [0.2        0.54509804 0.81960784]
  [0.18823529 0.53333333 0.80784314]
  [0.18823529 0.53333333 0.80784314]]

 [[0.21960784 0.18039216 0.18039216]
  [0.21960784 0.18039216 0.18039216]
  [0.21960784 0.18039216 0.18039216]
  ...
  [0.19607843 0.54117647 0.81568627]
  [0.18431373 0.52941176 0.80392157]
  [0.18431373 0.52941176 0.80392157]]

 ...

 [[0.13333333 0.10196078 0.08627451]
  [0.13333333 0.10196078 0.08627451]
  [0.1372549  0.09803922 0.08235294]
  ...
  [0.54509804 0.71764706 0.83529412]
  [0.5254902  0.69411765 0.81176471]
  [0.5254902  0.69411765 0.81176471]]

 [[0.1372549  0.10196078 0.08627451]
  [0.1372549  0.10196078 0.08627451]
  [0.1372549  0.10196078 0.08235294]
  ...
  [0.52156863 0.69803922 0.81176471]
  [0.49411765 0.66666667 0.78039216]
  [0.49411765 0.66666667 0.78039216]]

 [[0.1372549  0.10196078 0.08627451]
  [0.1372549  0.10196078 0.08627451]
  [0.1372549  0.10196078 0.08235294]
  ...
  [0.52156863 0.69803922 0.81176471]
  [0.49411765 0.66666667 0.78039216]
  [0.49411765 0.66666667 0.78039216]]]";1
"[[[0.40784314 0.35294118 0.27843137]
  [0.40784314 0.35294118 0.27843137]
  [0.41176471 0.36078431 0.28627451]
  ...
  [0.58823529 0.54509804 0.4745098 ]
  [0.59215686 0.55294118 0.48235294]
  [0.59215686 0.55294118 0.48235294]]

 [[0.40784314 0.35294118 0.27843137]
  [0.40784314 0.35294118 0.27843137]
  [0.41176471 0.36078431 0.28627451]
  ...
  [0.58823529 0.54509804 0.4745098 ]
  [0.59215686 0.55294118 0.48235294]
  [0.59215686 0.55294118 0.48235294]]

 [[0.4        0.34509804 0.2745098 ]
  [0.4        0.34509804 0.2745098 ]
  [0.40784314 0.35294118 0.28235294]
  ...
  [0.58431373 0.54509804 0.4745098 ]
  [0.58823529 0.55294118 0.48235294]
  [0.58823529 0.55294118 0.48235294]]

 ...

 [[0.24705882 0.30196078 0.38431373]
  [0.24705882 0.30196078 0.38431373]
  [0.2745098  0.3254902  0.41176471]
  ...
  [0.42745098 0.41960784 0.39607843]
  [0.43921569 0.42745098 0.40784314]
  [0.43921569 0.42745098 0.40784314]]

 [[0.25098039 0.30196078 0.38823529]
  [0.25098039 0.30196078 0.38823529]
  [0.28235294 0.33333333 0.41960784]
  ...
  [0.42352941 0.41176471 0.39607843]
  [0.43529412 0.42352941 0.40392157]
  [0.43529412 0.42352941 0.40392157]]

 [[0.25098039 0.30196078 0.38823529]
  [0.25098039 0.30196078 0.38823529]
  [0.28235294 0.33333333 0.41960784]
  ...
  [0.42352941 0.41176471 0.39607843]
  [0.43529412 0.42352941 0.40392157]
  [0.43529412 0.42352941 0.40392157]]]";1
"[[[0.19215686 0.25490196 0.32156863]
  [0.19215686 0.25490196 0.32156863]
  [0.17254902 0.23529412 0.30196078]
  ...
  [0.06666667 0.10196078 0.23137255]
  [0.06666667 0.10588235 0.22352941]
  [0.06666667 0.10588235 0.22352941]]

 [[0.19215686 0.25490196 0.32156863]
  [0.19215686 0.25490196 0.32156863]
  [0.17254902 0.23529412 0.30196078]
  ...
  [0.06666667 0.10196078 0.23137255]
  [0.06666667 0.10588235 0.22352941]
  [0.06666667 0.10588235 0.22352941]]

 [[0.19607843 0.25882353 0.3254902 ]
  [0.19607843 0.25882353 0.3254902 ]
  [0.17647059 0.23921569 0.30588235]
  ...
  [0.07058824 0.10980392 0.23921569]
  [0.0745098  0.11372549 0.23137255]
  [0.0745098  0.11372549 0.23137255]]

 ...

 [[0.28235294 0.27843137 0.35686275]
  [0.28235294 0.27843137 0.35686275]
  [0.23921569 0.23137255 0.31372549]
  ...
  [0.2        0.24705882 0.30196078]
  [0.19607843 0.24705882 0.30196078]
  [0.19607843 0.24705882 0.30196078]]

 [[0.30196078 0.29411765 0.37254902]
  [0.30196078 0.29411765 0.37254902]
  [0.25098039 0.24313725 0.32156863]
  ...
  [0.20784314 0.25882353 0.30980392]
  [0.2        0.25098039 0.30588235]
  [0.2        0.25098039 0.30588235]]

 [[0.30196078 0.29411765 0.37254902]
  [0.30196078 0.29411765 0.37254902]
  [0.25098039 0.24313725 0.32156863]
  ...
  [0.20784314 0.25882353 0.30980392]
  [0.2        0.25098039 0.30588235]
  [0.2        0.25098039 0.30588235]]]";1
"[[[0.41176471 0.41960784 0.41960784]
  [0.41176471 0.41960784 0.41960784]
  [0.41176471 0.41960784 0.41960784]
  ...
  [0.08627451 0.09411765 0.09411765]
  [0.09019608 0.09803922 0.09803922]
  [0.09019608 0.09803922 0.09803922]]

 [[0.41176471 0.41960784 0.41960784]
  [0.41176471 0.41960784 0.41960784]
  [0.41176471 0.41960784 0.41960784]
  ...
  [0.08627451 0.09411765 0.09411765]
  [0.09019608 0.09803922 0.09803922]
  [0.09019608 0.09803922 0.09803922]]

 [[0.41176471 0.41960784 0.41960784]
  [0.41176471 0.41960784 0.41960784]
  [0.41176471 0.41960784 0.41960784]
  ...
  [0.0745098  0.08627451 0.08627451]
  [0.07843137 0.08627451 0.08627451]
  [0.07843137 0.08627451 0.08627451]]

 ...

 [[0.35686275 0.36470588 0.35294118]
  [0.35686275 0.36470588 0.35294118]
  [0.35294118 0.35686275 0.34901961]
  ...
  [0.38039216 0.43529412 0.66666667]
  [0.37647059 0.43137255 0.6627451 ]
  [0.37647059 0.43137255 0.6627451 ]]

 [[0.35294118 0.35686275 0.34901961]
  [0.35294118 0.35686275 0.34901961]
  [0.34509804 0.34901961 0.34117647]
  ...
  [0.38039216 0.43529412 0.66666667]
  [0.37647059 0.43137255 0.6627451 ]
  [0.37647059 0.43137255 0.6627451 ]]

 [[0.35294118 0.35686275 0.34901961]
  [0.35294118 0.35686275 0.34901961]
  [0.34509804 0.34901961 0.34117647]
  ...
  [0.38039216 0.43529412 0.66666667]
  [0.37647059 0.43137255 0.6627451 ]
  [0.37647059 0.43137255 0.6627451 ]]]";1
"[[[0.58823529 0.54509804 0.62352941]
  [0.58823529 0.54509804 0.62352941]
  [0.58431373 0.54117647 0.61960784]
  ...
  [0.51372549 0.4745098  0.5372549 ]
  [0.51372549 0.4745098  0.5372549 ]
  [0.51372549 0.4745098  0.5372549 ]]

 [[0.58823529 0.54509804 0.62352941]
  [0.58823529 0.54509804 0.62352941]
  [0.58431373 0.54117647 0.61960784]
  ...
  [0.51372549 0.4745098  0.5372549 ]
  [0.51372549 0.4745098  0.5372549 ]
  [0.51372549 0.4745098  0.5372549 ]]

 [[0.58823529 0.54509804 0.62352941]
  [0.58823529 0.54509804 0.62352941]
  [0.58431373 0.54117647 0.61960784]
  ...
  [0.51372549 0.4745098  0.5372549 ]
  [0.51372549 0.4745098  0.5372549 ]
  [0.51372549 0.4745098  0.5372549 ]]

 ...

 [[0.2745098  0.26666667 0.34117647]
  [0.2745098  0.26666667 0.34117647]
  [0.2745098  0.26666667 0.34117647]
  ...
  [0.61960784 0.41960784 0.41960784]
  [0.62352941 0.41960784 0.41960784]
  [0.62352941 0.41960784 0.41960784]]

 [[0.2745098  0.26666667 0.34117647]
  [0.2745098  0.26666667 0.34117647]
  [0.2745098  0.26666667 0.34117647]
  ...
  [0.61960784 0.41960784 0.41960784]
  [0.62352941 0.41960784 0.41960784]
  [0.62352941 0.41960784 0.41960784]]

 [[0.2745098  0.26666667 0.34117647]
  [0.2745098  0.26666667 0.34117647]
  [0.2745098  0.26666667 0.34117647]
  ...
  [0.61960784 0.41960784 0.41960784]
  [0.62352941 0.41960784 0.41960784]
  [0.62352941 0.41960784 0.41960784]]]";1
"[[[0.44705882 0.26666667 0.86666667]
  [0.44705882 0.26666667 0.86666667]
  [0.44313725 0.26666667 0.86666667]
  ...
  [0.21568627 0.17647059 0.74117647]
  [0.21176471 0.17254902 0.7372549 ]
  [0.21176471 0.17254902 0.7372549 ]]

 [[0.44705882 0.26666667 0.86666667]
  [0.44705882 0.26666667 0.86666667]
  [0.44313725 0.26666667 0.86666667]
  ...
  [0.21568627 0.17647059 0.74117647]
  [0.21176471 0.17254902 0.7372549 ]
  [0.21176471 0.17254902 0.7372549 ]]

 [[0.44705882 0.26666667 0.86666667]
  [0.44705882 0.26666667 0.86666667]
  [0.44313725 0.26666667 0.86666667]
  ...
  [0.21568627 0.17647059 0.74117647]
  [0.21176471 0.17254902 0.7372549 ]
  [0.21176471 0.17254902 0.7372549 ]]

 ...

 [[0.0627451  0.06666667 0.04705882]
  [0.0627451  0.06666667 0.04705882]
  [0.05882353 0.06666667 0.04313725]
  ...
  [0.05098039 0.07058824 0.18431373]
  [0.05882353 0.0745098  0.19215686]
  [0.05882353 0.0745098  0.19215686]]

 [[0.0627451  0.07058824 0.04705882]
  [0.0627451  0.07058824 0.04705882]
  [0.0627451  0.07058824 0.04705882]
  ...
  [0.03529412 0.05098039 0.16078431]
  [0.04313725 0.05882353 0.16862745]
  [0.04313725 0.05882353 0.16862745]]

 [[0.0627451  0.07058824 0.04705882]
  [0.0627451  0.07058824 0.04705882]
  [0.0627451  0.07058824 0.04705882]
  ...
  [0.03529412 0.05098039 0.16078431]
  [0.04313725 0.05882353 0.16862745]
  [0.04313725 0.05882353 0.16862745]]]";0
"[[[0.8        0.78823529 0.77254902]
  [0.8        0.78823529 0.77254902]
  [0.8        0.78823529 0.77254902]
  ...
  [0.83137255 0.81960784 0.78823529]
  [0.82745098 0.81568627 0.78431373]
  [0.82745098 0.81568627 0.78431373]]

 [[0.8        0.78823529 0.77254902]
  [0.8        0.78823529 0.77254902]
  [0.8        0.78823529 0.77254902]
  ...
  [0.83137255 0.81960784 0.78823529]
  [0.82745098 0.81568627 0.78431373]
  [0.82745098 0.81568627 0.78431373]]

 [[0.8        0.78823529 0.77254902]
  [0.8        0.78823529 0.77254902]
  [0.8        0.78823529 0.77254902]
  ...
  [0.83137255 0.81960784 0.78823529]
  [0.82745098 0.81568627 0.78431373]
  [0.82745098 0.81568627 0.78431373]]

 ...

 [[0.82352941 0.81568627 0.78431373]
  [0.82352941 0.81568627 0.78431373]
  [0.82352941 0.81568627 0.78431373]
  ...
  [0.23529412 0.25490196 0.25098039]
  [0.25490196 0.2745098  0.27058824]
  [0.25490196 0.2745098  0.27058824]]

 [[0.82352941 0.81568627 0.78431373]
  [0.82352941 0.81568627 0.78431373]
  [0.82352941 0.81568627 0.78431373]
  ...
  [0.24705882 0.26666667 0.2627451 ]
  [0.26666667 0.28627451 0.28235294]
  [0.26666667 0.28627451 0.28235294]]

 [[0.82352941 0.81568627 0.78431373]
  [0.82352941 0.81568627 0.78431373]
  [0.82352941 0.81568627 0.78431373]
  ...
  [0.24705882 0.26666667 0.2627451 ]
  [0.26666667 0.28627451 0.28235294]
  [0.26666667 0.28627451 0.28235294]]]";1
"[[[0.29411765 0.51764706 0.61960784]
  [0.29411765 0.51764706 0.61960784]
  [0.29411765 0.51764706 0.61960784]
  ...
  [0.37647059 0.45882353 0.52156863]
  [0.36862745 0.45098039 0.50980392]
  [0.36862745 0.45098039 0.50980392]]

 [[0.29411765 0.51764706 0.61960784]
  [0.29411765 0.51764706 0.61960784]
  [0.29411765 0.51764706 0.61960784]
  ...
  [0.37647059 0.45882353 0.52156863]
  [0.36862745 0.45098039 0.50980392]
  [0.36862745 0.45098039 0.50980392]]

 [[0.29411765 0.51764706 0.61960784]
  [0.29411765 0.51764706 0.61960784]
  [0.29803922 0.52156863 0.62352941]
  ...
  [0.36862745 0.45490196 0.51372549]
  [0.35686275 0.44313725 0.50196078]
  [0.35686275 0.44313725 0.50196078]]

 ...

 [[0.22745098 0.22352941 0.20784314]
  [0.22745098 0.22352941 0.20784314]
  [0.22352941 0.21960784 0.20392157]
  ...
  [0.38431373 0.49019608 0.65882353]
  [0.39607843 0.50196078 0.67058824]
  [0.39607843 0.50196078 0.67058824]]

 [[0.22352941 0.21960784 0.20392157]
  [0.22352941 0.21960784 0.20392157]
  [0.22352941 0.21960784 0.20392157]
  ...
  [0.39215686 0.49411765 0.66666667]
  [0.4        0.50588235 0.67843137]
  [0.4        0.50588235 0.67843137]]

 [[0.22352941 0.21960784 0.20392157]
  [0.22352941 0.21960784 0.20392157]
  [0.22352941 0.21960784 0.20392157]
  ...
  [0.39215686 0.49411765 0.66666667]
  [0.4        0.50588235 0.67843137]
  [0.4        0.50588235 0.67843137]]]";0
